((28, 391008))	147671	278784	200169	429117	329378	238334	88319	123512	401857	319030	170942	93046	120307	289174	277786	70567	375284	324776	372945	392392	173758	453410	313296	401747	425499	203950	447342	401158	456431	253382	222315	30324	395754	456192	392636	340354	115628	415418	205164	367221	101253	274771	329214	212306	167898	285107	95543	382319	392635	197821
((28, 205904))	436454	131845	53086	86497	429117	203417	93046	456431	388678	391397	313296	115628	367221	123512	372945	253787	285107	91039	402495	437611	171864	453410	329378	377962	382319	33519	319030	281882	329214	306800	401158	392636	203950	123894	415418	143259	213027	447342	172830	385770	289174	200169	64395	392392	101253	253382	241533	338585	356490	427452
((28, 86392))	391397	401731	329214	367221	203417	289174	173758	268374	437611	253787	171864	209160	225778	285107	61855	144295	274771	212306	402495	86866	203950	456431	392392	95543	205164	148010	86497	74689	382319	213027	385770	147671	93046	30324	372945	306800	245494	280566	80130	329378	453410	401158	429117	194543	344380	431470	272396	340704	200169	278784
((28, 204321))	385770	33519	391397	194402	64395	238452	401158	88057	53086	203417	272396	203950	147671	172830	19771	338585	367221	171864	453410	329378	245494	86866	340354	143259	115628	200169	437611	281432	382319	431502	241533	361418	205164	30324	436454	173758	123512	225778	238334	304292	281882	278784	80130	262134	101253	121651	167898	277786	425499	91039
((28, 55888))	447342	272003	197821	313296	340354	115628	392635	437611	418889	330723	373988	289174	203950	401158	319030	95543	120307	143259	274771	443471	278784	253787	281882	401857	245494	91039	415418	392636	401747	222315	272396	70241	262134	361418	340704	429117	375284	344380	225778	88057	61855	425499	101253	19771	144295	205164	241533	231520	324776	285107
((28, 306507))	324776	131845	144295	238452	329214	88057	253787	115628	456431	437611	91039	429117	401747	194402	431502	456192	415418	306800	372945	391755	74689	123894	86497	268374	148010	289174	277786	203417	123512	395754	278784	70241	143259	447342	427452	173758	304292	203950	262134	274771	86866	367221	388678	120307	225778	285107	171864	391397	213027	329378
((28, 243568))	280566	167898	391755	373988	88057	401857	231520	93046	115628	272003	375284	203417	453410	32508	95543	70567	91039	395754	347815	203950	212306	213027	172830	149710	281432	437611	436454	392392	225778	205164	241533	70241	425499	200169	268374	143259	344380	61855	372945	19771	431470	194543	278784	101253	148010	319030	297069	304292	253787	121651
((28, 289954))	194402	121651	427452	91039	382319	170942	447342	415418	436454	262134	115628	372945	123512	401747	143259	171864	212306	172830	213027	338585	272003	131845	340354	456431	391397	297069	418889	329214	319030	64395	402495	194543	274771	61855	99334	147671	148010	88057	222315	431502	431470	340704	167898	373988	277786	377962	88319	33519	205164	30324
((28, 77088))	167898	375284	319030	372945	392636	238452	401731	30324	329378	395754	274771	222315	101253	88057	356490	121651	61855	32508	171864	144295	306800	205164	344380	203950	241533	80130	456192	86866	131845	289174	304292	143259	86497	95543	392635	429117	99334	197821	209160	281882	425499	447342	418889	281432	123512	148010	340354	253382	88319	19771
((28, 400365))	213027	382319	447342	224804	377962	402495	330723	329214	289174	91039	171864	70241	167898	319030	436454	123894	427452	437611	144295	253382	172830	280566	401857	272003	170942	415418	33519	425499	338585	86497	121651	431470	120307	388678	262134	268374	429117	285107	453410	443471	306800	281882	401158	88057	340354	241533	297069	101253	340704	367221
((28, 27582))	329214	170942	213027	418889	70241	415418	143259	144295	131845	304292	203417	340704	456192	344380	274771	88319	200169	241533	319030	61855	222315	171864	225778	53086	149710	385770	392636	238452	392635	212306	86866	30324	80130	281432	197821	401731	429117	172830	388678	148010	238334	120307	437611	431502	297069	373988	147671	173758	289174	121651
((28, 252605))	70241	306800	418889	19771	289174	93046	429117	437611	402495	401747	425499	456431	200169	253382	401731	272003	144295	70567	391397	391755	388678	304292	297069	281882	373988	131845	338585	101253	401158	197821	149710	456192	329378	224804	99334	86866	340704	212306	123894	278784	392635	61855	123512	447342	281432	392392	367221	171864	319030	143259
((28, 308225))	121651	70567	148010	30324	395754	197821	304292	392635	95543	377962	375284	443471	241533	194543	88319	402495	319030	225778	213027	231520	361418	167898	313296	324776	86866	285107	272396	222315	425499	418889	205164	173758	88057	447342	278784	367221	131845	203950	74689	382319	401747	436454	431502	385770	281432	238452	212306	209160	347815	33519
((28, 36838))	80130	272003	382319	131845	121651	277786	203417	324776	171864	88319	253787	93046	70241	274771	33519	205164	61855	194543	194402	238452	415418	313296	281432	373988	32508	115628	289174	120307	443471	425499	401731	212306	101253	245494	340704	401747	144295	231520	392635	88057	203950	304292	372945	338585	391397	209160	200169	436454	344380	330723
((28, 403123))	330723	224804	19771	392392	329214	194543	324776	329378	382319	281432	61855	385770	395754	313296	144295	401857	167898	453410	64395	53086	70567	131845	241533	367221	93046	391397	297069	361418	437611	148010	123894	319030	418889	447342	425499	86497	272003	402495	171864	170942	375284	456192	391755	253382	274771	74689	245494	70241	340354	429117
((28, 389225))	329378	238334	212306	123512	415418	391755	361418	330723	32508	319030	86497	340354	203417	377962	171864	356490	285107	64395	70567	194543	33519	144295	392636	456431	313296	277786	149710	447342	19771	280566	53086	392392	74689	101253	173758	238452	456192	431470	205164	347815	306800	86866	224804	268374	431502	131845	427452	304292	245494	30324
((28, 21749))	427452	64395	329214	144295	329378	200169	262134	131845	91039	272396	392392	401731	213027	167898	123512	32508	429117	147671	241533	33519	436454	367221	443471	297069	431502	225778	401158	86866	95543	224804	88319	401857	418889	99334	101253	401747	203950	70241	171864	391397	340704	143259	306800	197821	115628	340354	395754	194402	123894	313296
((28, 104702))	278784	401747	70567	401731	324776	437611	86497	330723	205164	167898	418889	373988	197821	456192	388678	194543	170942	88057	123512	340354	91039	280566	32508	33519	297069	415418	443471	313296	392635	144295	367221	123894	329214	453410	431502	281432	429117	285107	391397	101253	306800	268374	425499	80130	172830	375284	203417	338585	93046	329378
((28, 264712))	324776	33519	340354	392635	203950	88319	431502	431470	30324	212306	289174	281882	99334	53086	231520	356490	427452	425499	456431	401731	88057	238334	167898	372945	344380	375284	436454	245494	149710	329214	429117	123894	395754	205164	115628	74689	272396	197821	170942	203417	86497	281432	91039	147671	418889	373988	32508	415418	278784	80130
((28, 94940))	289174	401747	115628	436454	304292	121651	281432	329214	338585	222315	427452	297069	367221	392636	391397	238334	431502	319030	272396	401158	285107	361418	385770	123894	280566	30324	88057	431470	61855	401857	418889	453410	344380	86497	278784	429117	347815	281882	330723	313296	33519	120307	306800	372945	225778	395754	437611	212306	268374	238452
((28, 293220))	131845	70241	395754	431502	225778	306800	361418	453410	95543	277786	194543	289174	447342	170942	437611	367221	278784	304292	200169	356490	80130	86497	70567	272003	253787	93046	281432	297069	392392	224804	418889	143259	61855	172830	30324	173758	330723	456192	401158	120307	238334	64395	372945	285107	392635	388678	19771	425499	203950	377962
((28, 45983))	431502	203950	392392	324776	143259	197821	64395	121651	120307	171864	415418	86866	402495	329214	385770	95543	93046	277786	33519	213027	19771	53086	329378	123512	70241	194402	281432	205164	224804	367221	297069	101253	375284	170942	203417	172830	437611	173758	131845	340704	262134	30324	401747	144295	361418	431470	285107	395754	200169	238452
((28, 136865))	93046	431502	144295	61855	281432	375284	86866	392392	19771	167898	95543	91039	88057	149710	274771	245494	222315	262134	356490	330723	391755	402495	268374	373988	272396	203417	385770	329378	443471	171864	101253	70567	225778	123512	238452	382319	231520	392636	30324	367221	212306	115628	456431	131845	391397	415418	431470	329214	53086	401857
((28, 359720))	297069	213027	225778	86866	372945	253787	272003	238452	131845	203950	306800	212306	415418	280566	64395	241533	338585	319030	262134	61855	99334	203417	172830	120307	238334	149710	231520	347815	401857	373988	33519	443471	401158	418889	456431	115628	19771	385770	194402	123894	401747	395754	388678	88057	437611	344380	367221	391397	70241	436454
((28, 252725))	173758	61855	225778	297069	86866	340354	456192	356490	289174	253787	253382	382319	447342	319030	443471	120307	170942	436454	281432	238452	197821	402495	212306	401747	427452	222315	231520	86497	388678	53086	285107	203417	392392	340704	401731	171864	268374	123512	372945	123894	274771	304292	19771	418889	144295	431470	347815	205164	401158	200169
((28, 307679))	395754	306800	297069	272003	88057	99334	329378	347815	120307	437611	131845	61855	401158	121651	231520	375284	115628	241533	289174	392392	253382	253787	149710	222315	123512	203950	431502	391397	245494	392635	340704	373988	200169	86866	147671	238452	70567	344380	209160	167898	418889	203417	80130	274771	91039	212306	361418	324776	30324	456192
((28, 312737))	392636	30324	88319	431470	222315	171864	197821	123512	367221	391397	147671	70567	347815	70241	274771	245494	143259	149710	205164	401731	453410	170942	238452	356490	99334	123894	401158	88057	209160	53086	213027	200169	456192	388678	401747	361418	86497	324776	173758	304292	144295	203417	344380	375284	429117	431502	253382	425499	329378	289174
((28, 423458))	262134	437611	285107	356490	200169	253382	225778	425499	224804	281432	194402	392392	30324	148010	70241	329214	304292	453410	401731	392636	33519	427452	99334	278784	197821	306800	272003	80130	115628	392635	401747	123894	391397	205164	61855	391755	91039	415418	203417	456192	245494	123512	338585	19771	347815	121651	222315	274771	172830	401857
((28, 358963))	101253	375284	74689	95543	347815	173758	367221	121651	401747	123894	401731	429117	319030	382319	144295	86866	372945	147671	200169	231520	143259	262134	245494	456192	197821	88057	436454	280566	33519	392635	329214	222315	253382	170942	431470	93046	209160	203417	304292	415418	418889	437611	281432	91039	402495	395754	392636	361418	281882	225778
((28, 362632))	123894	32508	209160	91039	436454	431502	147671	385770	330723	443471	456192	338585	19771	253382	222315	281432	171864	391397	418889	429117	61855	425499	272396	427452	456431	245494	344380	70567	285107	306800	30324	361418	194543	149710	205164	395754	382319	329378	238334	231520	225778	313296	324776	53086	80130	197821	64395	319030	392635	212306
((28, 219440))	329214	194402	340704	447342	391755	241533	19771	167898	456192	200169	401857	274771	388678	281882	209160	262134	361418	231520	203950	443471	88057	280566	253787	173758	95543	367221	272396	170942	147671	278784	91039	431470	372945	123512	86866	88319	395754	344380	425499	172830	222315	304292	121651	225778	149710	392636	456431	356490	377962	53086
((28, 214410))	147671	91039	385770	209160	431470	391755	367221	447342	392635	427452	123512	200169	245494	171864	115628	338585	167898	194543	64395	391397	213027	297069	402495	144295	418889	278784	304292	170942	361418	253382	429117	148010	313296	375284	456192	395754	377962	289174	205164	382319	53086	277786	437611	347815	274771	436454	149710	388678	324776	30324
((28, 26566))	437611	19771	274771	415418	33519	238334	347815	356490	297069	30324	281432	340354	431470	280566	224804	372945	147671	385770	447342	361418	203950	172830	93046	329378	278784	194402	418889	61855	115628	148010	429117	391755	367221	456192	32508	88057	329214	431502	304292	436454	205164	453410	285107	200169	388678	209160	95543	213027	241533	402495
((28, 15675))	395754	212306	274771	427452	280566	253382	402495	194402	99334	86866	115628	272003	95543	200169	30324	415418	382319	238452	205164	222315	80130	456192	123512	74689	64395	330723	319030	306800	392392	123894	131845	372945	149710	437611	281882	401857	425499	281432	418889	401158	238334	203950	167898	392635	70241	213027	120307	431470	194543	231520
((28, 186641))	147671	143259	401857	329378	173758	209160	356490	245494	253382	86497	32508	431470	367221	88057	86866	373988	361418	123894	319030	262134	80130	170942	70567	391397	222315	74689	456192	149710	203950	253787	171864	443471	401747	99334	70241	415418	148010	329214	101253	425499	213027	297069	61855	33519	231520	375284	131845	203417	285107	392635
((28, 281427))	205164	391755	209160	347815	61855	382319	456431	306800	281432	304292	392636	453410	197821	80130	431470	148010	222315	277786	401857	95543	297069	373988	171864	268374	278784	213027	281882	272003	167898	344380	361418	212306	402495	388678	418889	86497	340354	253787	64395	131845	99334	149710	88057	123894	437611	203417	385770	425499	88319	101253
((28, 145441))	171864	88319	347815	401857	241533	437611	456431	149710	120307	253787	418889	429117	64395	392636	131845	329214	245494	456192	205164	395754	391755	173758	377962	253382	436454	262134	70241	167898	74689	70567	213027	392392	274771	319030	197821	385770	222315	401731	91039	19771	447342	285107	304292	280566	297069	238334	200169	33519	143259	382319
((28, 265428))	277786	385770	123894	143259	238334	245494	101253	356490	212306	147671	391755	123512	324776	372945	285107	281432	340354	19771	30324	304292	197821	388678	203950	418889	272396	120307	172830	95543	91039	456192	253382	86497	274771	373988	194543	281882	329214	64395	74689	306800	268374	200169	401747	330723	209160	319030	427452	340704	367221	297069
((28, 66664))	238452	340704	200169	388678	99334	88057	382319	194402	224804	415418	313296	209160	93046	115628	436454	427452	456192	33519	280566	203950	149710	95543	123512	392635	392392	53086	401731	121651	225778	453410	340354	375284	80130	212306	372945	281432	91039	356490	61855	131845	262134	437611	268374	272003	147671	456431	281882	425499	329214	19771
((28, 156671))	356490	33519	443471	377962	392635	340354	453410	74689	329214	344380	121651	395754	205164	120307	429117	401857	172830	340704	212306	306800	95543	203417	338585	402495	277786	194543	401158	281432	401747	93046	278784	53086	401731	391755	418889	329378	272396	431502	238452	197821	131845	427452	149710	361418	392636	319030	330723	324776	253787	147671
((28, 204751))	203417	425499	456192	225778	402495	340704	324776	93046	212306	392636	123512	285107	453410	245494	375284	121651	101253	277786	392635	377962	70567	395754	329378	74689	289174	203950	319030	280566	231520	391397	401158	427452	372945	86497	171864	253382	253787	170942	347815	356490	238334	194402	209160	32508	391755	304292	33519	88057	373988	281432
((28, 166871))	70567	431470	148010	241533	391397	401857	121651	385770	344380	238334	225778	101253	415418	213027	431502	319030	147671	170942	32508	88057	88319	372945	373988	356490	245494	375284	149710	338585	19771	167898	392635	304292	395754	64395	172830	277786	222315	392636	209160	401747	382319	361418	429117	425499	401731	203950	281432	91039	171864	231520
((28, 409058))	231520	395754	401857	319030	147671	402495	123894	99334	356490	148010	212306	277786	53086	115628	431470	70567	194402	289174	222315	401158	427452	80130	74689	170942	456431	330723	306800	86497	436454	253382	262134	447342	197821	304292	274771	172830	203417	285107	123512	372945	401747	88057	377962	278784	241533	280566	253787	324776	431502	418889
((28, 236785))	70567	373988	99334	209160	401857	340704	361418	382319	253382	131845	33519	224804	391755	272396	375284	402495	225778	88319	238334	95543	392635	306800	338585	53086	281882	289174	200169	329214	401731	194402	194543	121651	447342	231520	222315	80130	443471	418889	372945	149710	173758	453410	280566	147671	347815	30324	74689	61855	123512	356490
((28, 19605))	19771	285107	372945	213027	70567	143259	272003	329214	340704	330723	203417	203950	329378	86866	144295	173758	53086	274771	431502	447342	277786	245494	64395	356490	238334	391397	147671	32508	437611	281882	456192	123894	93046	205164	224804	88319	91039	402495	431470	123512	361418	344380	392392	319030	209160	231520	115628	415418	367221	391755
((28, 55190))	306800	429117	70567	319030	238452	64395	194402	86497	373988	401747	361418	197821	200169	392635	253382	33519	443471	231520	147671	277786	171864	70241	123512	340354	172830	238334	453410	209160	330723	19771	173758	121651	88057	61855	203417	418889	382319	241533	148010	304292	53086	431502	115628	385770	401857	367221	377962	93046	456431	272003
((28, 89226))	278784	431502	245494	375284	238334	361418	418889	427452	238452	212306	32508	285107	203417	425499	280566	453410	388678	401731	88319	373988	86866	222315	170942	173758	392635	395754	401857	61855	194402	319030	329378	262134	447342	338585	329214	144295	147671	401158	340704	200169	33519	64395	431470	224804	148010	429117	95543	289174	167898	401747
((28, 90790))	361418	281432	306800	375284	86866	88057	197821	203950	172830	115628	268374	222315	241533	437611	338585	297069	304292	91039	402495	203417	171864	429117	324776	456431	373988	436454	453410	443471	238452	238334	392635	149710	143259	280566	347815	194402	120307	86497	253382	224804	319030	418889	53086	262134	225778	401857	372945	447342	415418	385770
((28, 194349))	197821	225778	30324	172830	213027	356490	95543	285107	274771	304292	401158	200169	313296	212306	277786	367221	280566	429117	329214	170942	388678	375284	329378	91039	385770	272396	123894	281882	340704	372945	443471	431470	268374	418889	262134	86497	289174	194402	61855	171864	238452	53086	203417	167898	32508	101253	395754	436454	437611	245494
((28, 212038))	115628	86866	319030	324776	88057	101253	205164	197821	402495	340704	170942	289174	131845	373988	253787	19771	281882	123512	253382	391755	274771	80130	95543	30324	213027	33519	194543	278784	395754	93046	418889	427452	401747	167898	347815	277786	453410	120307	329214	456431	330723	429117	212306	200169	32508	313296	361418	443471	401857	385770
((28, 435320))	115628	64395	238334	437611	429117	30324	281432	262134	427452	361418	306800	436454	391755	395754	367221	32508	373988	245494	231520	415418	144295	238452	340354	143259	200169	297069	212306	385770	253382	278784	209160	280566	171864	431470	19771	401158	88057	74689	392635	402495	194543	272003	443471	425499	347815	95543	53086	401857	313296	447342
((28, 345503))	431502	30324	74689	372945	391397	149710	197821	431470	88319	53086	101253	203950	443471	173758	415418	61855	373988	172830	319030	347815	80130	147671	395754	123894	391755	225778	70241	330723	203417	262134	194543	167898	297069	392392	281432	304292	274771	171864	418889	456192	329214	212306	120307	241533	429117	245494	401731	447342	392635	272003
((28, 50546))	262134	347815	340704	241533	297069	340354	453410	418889	456431	144295	415418	123894	194543	391755	32508	99334	319030	443471	194402	149710	238452	131845	391397	401747	53086	401731	447342	101253	268374	197821	19771	95543	170942	205164	278784	344380	120307	91039	64395	429117	121651	123512	272396	395754	377962	231520	382319	456192	373988	330723
((28, 210330))	375284	149710	203950	197821	74689	377962	306800	253382	425499	86866	429117	70567	80130	401731	33519	274771	297069	172830	281432	277786	173758	453410	88319	123512	330723	64395	88057	61855	245494	401857	148010	225778	231520	70241	319030	402495	238334	329378	213027	203417	447342	427452	224804	194543	304292	93046	99334	373988	285107	205164
((28, 60695))	415418	304292	372945	241533	330723	200169	170942	297069	53086	80130	86866	456192	277786	171864	289174	224804	231520	436454	356490	238334	238452	209160	121651	401747	61855	115628	395754	225778	253382	431470	382319	329378	212306	431502	392392	91039	268374	32508	274771	33519	144295	64395	388678	172830	70241	245494	70567	272003	123512	86497
((28, 280866))	297069	395754	329378	453410	167898	330723	148010	391755	53086	205164	173758	268374	313296	277786	319030	231520	338585	121651	70241	456431	427452	372945	392392	356490	344380	143259	238452	456192	382319	272396	262134	91039	64395	340354	144295	391397	95543	401747	30324	172830	203950	373988	93046	436454	375284	33519	274771	241533	401731	245494
((28, 266127))	88057	253382	120307	70241	203950	32508	64395	148010	91039	99334	281432	19771	70567	401158	144295	277786	272003	425499	285107	245494	209160	86866	375284	382319	131845	231520	340354	401857	431470	373988	123894	194402	53086	453410	224804	61855	274771	427452	173758	395754	372945	197821	149710	429117	115628	268374	340704	170942	431502	272396
((28, 330774))	171864	401857	391755	115628	274771	238334	344380	431502	453410	361418	147671	170942	329214	375284	281432	80130	437611	64395	277786	19771	388678	289174	53086	205164	148010	418889	324776	120307	95543	278784	238452	213027	401747	245494	123512	101253	425499	456431	319030	203417	172830	167898	88319	225778	194543	356490	395754	272396	391397	224804
((28, 86538))	388678	401731	274771	238334	123512	131845	70241	212306	436454	401747	170942	115628	143259	281432	340704	401158	144295	392635	382319	64395	338585	88057	203950	147671	30324	224804	356490	429117	385770	340354	173758	205164	149710	253382	329378	447342	231520	200169	209160	70567	456431	194402	86866	120307	425499	93046	344380	281882	61855	329214
((28, 338058))	367221	86497	401731	456431	313296	392635	385770	427452	238334	272003	319030	120307	231520	375284	391755	203950	431470	377962	212306	121651	131845	401158	272396	340354	115628	123894	95543	330723	205164	225778	144295	64395	123512	401857	200169	203417	173758	431502	401747	213027	361418	415418	149710	425499	392636	99334	277786	74689	222315	338585
((28, 332739))	203950	86866	123512	392392	120307	289174	194402	427452	274771	99334	253382	212306	205164	431470	225778	402495	213027	356490	91039	209160	391397	329378	197821	330723	33519	431502	95543	147671	401857	245494	222315	61855	93046	148010	281432	70241	149710	272396	131845	401747	319030	388678	338585	115628	304292	436454	395754	429117	88319	241533
((28, 85810))	392392	123512	253787	222315	88057	241533	297069	338585	272003	280566	70567	447342	330723	324776	173758	170942	19771	431502	148010	285107	33519	143259	245494	70241	86497	74689	91039	392636	212306	306800	319030	427452	86866	101253	402495	200169	456192	453410	95543	205164	347815	418889	361418	372945	167898	415418	274771	329214	123894	436454
((28, 391182))	330723	231520	70241	268374	329214	33519	224804	281432	338585	456431	167898	88319	304292	272003	289174	313296	262134	115628	173758	395754	392635	373988	402495	225778	212306	95543	86497	319030	86866	147671	30324	425499	148010	429117	285107	64395	131845	401857	401747	391397	120307	347815	32508	93046	101253	99334	213027	392636	456192	123512
((28, 47898))	382319	395754	143259	324776	356490	281882	88319	272003	70241	123512	147671	123894	238334	74689	86866	173758	212306	313296	131845	99334	205164	231520	171864	392636	319030	427452	19771	167898	268374	120307	436454	203950	30324	431470	285107	194402	245494	200169	401857	431502	415418	213027	443471	170942	281432	456192	338585	361418	33519	32508
((28, 101053))	144295	427452	172830	212306	170942	245494	313296	143259	70241	231520	347815	149710	241533	93046	194402	19771	278784	415418	367221	280566	324776	289174	225778	431470	281432	344380	392636	272003	30324	268374	401731	392392	385770	391397	329214	88319	456431	95543	453410	372945	209160	330723	382319	91039	101253	377962	456192	319030	203950	425499
((28, 349227))	347815	170942	173758	268374	431470	437611	319030	313296	203950	148010	91039	447342	70241	427452	415418	171864	401731	377962	425499	172830	344380	340354	297069	115628	431502	144295	241533	395754	74689	274771	88319	167898	367221	262134	80130	324776	278784	375284	32508	418889	143259	99334	361418	238452	382319	340704	123512	272396	401857	388678
((28, 427209))	306800	304292	131845	91039	340704	95543	340354	144295	375284	453410	245494	443471	200169	392392	74689	253382	123512	274771	425499	120307	19771	147671	121651	401731	385770	431470	401747	172830	401857	272396	289174	149710	356490	401158	32508	456431	148010	64395	447342	280566	329214	268374	313296	222315	241533	338585	238334	344380	372945	456192
((28, 353911))	91039	297069	278784	61855	147671	88057	329214	245494	427452	123894	437611	401158	200169	431502	324776	304292	172830	429117	212306	285107	289174	70241	32508	319030	418889	194402	74689	225778	238452	277786	372945	425499	231520	197821	347815	340354	373988	392635	402495	367221	272003	209160	95543	144295	268374	281882	120307	205164	171864	313296
((28, 373607))	231520	149710	427452	74689	329214	437611	222315	61855	203950	253787	123512	443471	238452	197821	225778	456192	425499	431502	148010	53086	212306	453410	70241	280566	121651	382319	86866	272003	213027	285107	203417	415418	173758	375284	120307	313296	392635	33519	330723	340354	278784	277786	391755	99334	123894	30324	93046	347815	401747	401857
((28, 263131))	213027	203950	372945	171864	436454	392636	289174	225778	203417	200169	209160	401158	429117	272396	53086	272003	86866	344380	356490	361418	121651	395754	120307	93046	385770	194402	253787	367221	32508	427452	99334	377962	340354	241533	144295	149710	101253	437611	418889	281882	338585	297069	306800	88319	313296	401731	304292	123894	95543	143259
((28, 54451))	272003	70567	99334	418889	402495	95543	203950	277786	382319	456431	19771	278784	222315	238452	80130	101253	356490	86866	392636	64395	285107	361418	372945	30324	429117	395754	297069	121651	120307	377962	392635	281432	88057	447342	453410	329378	194402	304292	340704	197821	344380	88319	53086	74689	172830	367221	313296	347815	329214	241533
((28, 10922))	61855	382319	356490	431470	418889	148010	278784	74689	91039	436454	297069	173758	238452	88057	392636	203417	245494	101253	392392	197821	121651	272003	401158	401731	88319	274771	32508	149710	19771	281432	338585	401747	285107	319030	131845	212306	324776	115628	194402	281882	209160	86866	304292	70241	391397	361418	93046	395754	429117	443471
((28, 276737))	253787	86497	167898	30324	209160	143259	388678	402495	33519	53086	285107	373988	203950	340704	436454	306800	93046	272003	431502	88319	194402	385770	427452	401731	382319	144295	200169	304292	391755	147671	213027	148010	123894	329214	377962	70567	253382	80130	74689	437611	149710	171864	418889	281432	238334	391397	367221	224804	375284	330723
((28, 226400))	377962	171864	425499	224804	120307	53086	306800	392392	170942	93046	268374	395754	213027	278784	319030	401731	392635	289174	245494	173758	329378	356490	418889	253382	272003	203417	194402	212306	324776	401857	194543	19771	144295	80130	285107	297069	431502	91039	385770	99334	30324	147671	429117	262134	392636	401747	121651	361418	447342	415418
((28, 169259))	203417	272396	306800	70567	277786	225778	456192	340354	415418	329214	80130	131845	382319	272003	347815	203950	86866	375284	443471	144295	95543	53086	401747	212306	194402	61855	361418	401158	32508	367221	70241	395754	401857	401731	33519	149710	167898	372945	344380	241533	431502	436454	280566	93046	281882	148010	373988	338585	391397	245494
((28, 199885))	224804	415418	99334	324776	313296	401731	194402	377962	289174	205164	391397	431502	80130	238334	401158	86497	280566	222315	385770	123894	172830	91039	340704	200169	245494	447342	427452	436454	392635	281882	375284	304292	340354	278784	53086	456192	225778	123512	367221	170942	32508	297069	281432	285107	203417	388678	238452	115628	253787	121651
((28, 188324))	280566	344380	143259	238334	392392	253382	95543	253787	402495	212306	372945	262134	330723	205164	147671	19771	436454	115628	456431	88057	329378	171864	313296	319030	306800	361418	194402	289174	120307	61855	123512	401158	388678	148010	173758	401747	278784	418889	373988	144295	33519	194543	123894	213027	427452	64395	281432	340704	375284	377962
((28, 19889))	329214	402495	225778	289174	144295	80130	456192	431502	253382	70241	268374	330723	429117	241533	88319	392392	115628	86497	86866	91039	277786	99334	453410	209160	95543	231520	392636	88057	375284	456431	148010	74689	395754	297069	61855	197821	436454	143259	147671	278784	367221	382319	361418	123512	329378	443471	356490	285107	388678	385770
((28, 57588))	80130	436454	70567	401857	429117	456192	224804	372945	356490	392635	401747	120307	415418	148010	277786	241533	281432	373988	147671	330723	456431	280566	391755	149710	272003	115628	173758	324776	392392	443471	101253	391397	33519	231520	453410	340704	285107	388678	437611	418889	167898	86497	194402	170942	172830	253787	93046	392636	297069	205164
((28, 85830))	272396	32508	415418	391397	30324	401857	375284	361418	338585	64395	53086	222315	194402	262134	401747	253787	86497	443471	367221	80130	330723	171864	285107	340354	385770	274771	225778	172830	324776	377962	212306	70241	123894	431470	148010	382319	313296	173758	101253	224804	329378	402495	306800	372945	144295	194543	268374	200169	456192	281882
((28, 388454))	33519	436454	373988	278784	70567	429117	443471	392636	262134	64395	367221	401747	392635	391755	425499	415418	115628	222315	86866	427452	418889	30324	70241	437611	197821	148010	297069	431502	147671	144295	32508	194402	361418	395754	372945	285107	213027	306800	101253	74689	225778	171864	402495	401857	272396	203950	338585	212306	377962	313296
((28, 297412))	443471	95543	203950	268374	329214	297069	170942	281432	338585	120307	172830	372945	392636	99334	447342	197821	123512	361418	306800	93046	253787	382319	344380	377962	241533	194402	401731	418889	33519	213027	91039	395754	324776	431502	340354	115628	212306	238452	231520	401747	147671	304292	330723	121651	429117	401857	88057	222315	427452	319030
((28, 101444))	144295	347815	33519	131845	431502	231520	427452	253382	392635	391397	115628	32508	64395	123512	297069	194402	306800	86866	120307	356490	324776	70567	281432	203950	392636	418889	401158	123894	209160	289174	340704	205164	88057	395754	361418	30324	147671	338585	225778	197821	86497	431470	319030	278784	203417	70241	91039	173758	285107	143259
((28, 73781))	456192	347815	392635	203417	245494	391397	30324	93046	375284	231520	123512	253382	319030	262134	61855	431470	367221	149710	212306	238334	200169	194543	324776	167898	361418	80130	19771	120307	147671	95543	101253	372945	121651	241533	330723	88057	401731	377962	91039	99334	238452	401747	224804	225778	373988	280566	194402	203950	304292	415418
((28, 246592))	402495	121651	123512	144295	222315	149710	388678	115628	268374	415418	340354	131845	88319	172830	53086	277786	241533	344380	147671	245494	173758	319030	95543	425499	456431	148010	392392	289174	401158	385770	197821	238334	329214	418889	33519	436454	391397	143259	401747	123894	203417	64395	30324	262134	194402	431470	171864	209160	212306	401731
((28, 172010))	377962	171864	402495	429117	329214	194543	88319	120307	200169	91039	340354	170942	149710	205164	53086	388678	280566	330723	209160	272003	212306	274771	401857	418889	80130	340704	425499	86866	224804	313296	213027	436454	197821	278784	143259	101253	456431	167898	437611	456192	88057	367221	297069	194402	395754	225778	222315	344380	427452	347815
((28, 348510))	382319	385770	443471	429117	340704	272396	253382	213027	32508	101253	95543	33519	272003	281432	120307	391755	30324	88057	61855	121651	274771	402495	149710	453410	70241	147671	425499	238334	356490	115628	304292	338585	436454	70567	93046	447342	203417	278784	340354	280566	203950	241533	329378	209160	401158	74689	297069	167898	427452	238452
((28, 276572))	70567	268374	86866	392392	278784	19771	401857	429117	123894	431502	329214	401747	222315	173758	61855	33519	456192	415418	53086	443471	324776	281882	340354	200169	431470	30324	425499	80130	280566	418889	401158	115628	319030	253382	171864	95543	121651	197821	391755	70241	367221	205164	86497	213027	392635	241533	172830	385770	372945	262134
